Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
92,Barso,Ritviz,11895,https://open.spotify.com/track/2mv5anj69awqE6R936e0hZ,2019,2,2019-02,0.0037143912598297,32DWojMZeZebVrfBkhAkKy,0.879,0.338,0.487,116.991,0.003264949917390306,0.0012554642458224385,0.0018089085435370638,0.4345503478787364
93,IDOL,BTS,11870,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,2019,2,2019-02,0.0037065846367531,2AIWoHr9DF6y4KALCBKWQS,0.734,0.422,0.855,126.035,0.0027206331233767755,0.001564178716709808,0.0031691298644239006,0.46715939469317697
94,Kaam 25 - Sacred Games,DIVINE,11869,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h,2019,2,2019-02,0.00370627237183,6Kynli1iHBqJRWUCohcV9h,0.484,0.686,0.948,125.645,0.00179383582796572,0.00254250284707538,0.0035135462084948397,0.4656745921585803
95,"Chogada (From ""Loveyatri"")",Darshan Raval,11860,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG,2019,2,2019-02,0.0037034619875225,4ymPEyiXabTe1NO8q8EFxG,0.359,0.595,0.972,62.914,0.0013295428535205773,0.0022035598825758873,0.0035997650518718696,0.23299960748299056
96,Samjhawan,Jawad Ahmad,11846,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq,2019,2,2019-02,0.0036990902785996,0rk2X5TAhraBC5aCIXK2Rq,0.651,0.517,0.482,106.993,0.0024081077713683395,0.0019124296740359932,0.0017829615142850072,0.39577676617820695
97,bad idea,Ariana Grande,11817,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019,2,2019-02,0.0036900345958308,1M4Ud66z18wuIq3oOxqVHa,0.511,0.41,0.806,162.04,0.0018856076784695389,0.0015129141842906279,0.002974167884239625,0.5979332059084228
98,Happy Now,Kygo,11794,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,2,2019-02,0.0036828525026003,4keoy2fqgwGnbWlm3ZVZFa,0.503,0.458,0.741,88.335,0.0018524748088079507,0.0016867464461909373,0.0027289937044268223,0.3253247758171975
99,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,11752,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,2,2019-02,0.0036697373758317,5JEx7HbmvHQQswJCsoo9rA,0.575,0.493,0.758,144.107,0.0021100989911032276,0.0018091805262850282,0.0027816609308804288,0.5288348440189788
100,Secreto,Anuel AA,11635,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,2,2019-02,0.0036332023798334,5Us2pkGjAtduzZ3LLWtmRw,0.807,0.706,0.803,91.982,0.002931994320525554,0.0025650408801623802,0.00291746151100622,0.33418922130183576
101,It Ain't Me (with Selena Gomez),Kygo,11494,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2019,2,2019-02,0.0035891730256816,2jRGYG8U5bJzWOH6FLuzvO,0.713,0.539,0.658,115.024,0.0025590803673109807,0.0019345642608423824,0.002361675850898493,0.41284103810600037
102,Dil Chori,Yo Yo Honey Singh,11327,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL,2019,2,2019-02,0.0035370247835301,6zojSFiUNySBy3Kd1JVCXb,0.765,0.918,0.89,99.961,0.0027058239594005265,0.003246988751280632,0.003147952057341789,0.3535645343864523
103,Mercy,Badshah,11240,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ,2019,2,2019-02,0.0035098577352237,0AS63m1wHv9n4VVRizK6Hc,0.555,0.356,0.662,148.128,0.0019479710430491536,0.0012495093537396372,0.0023235258207180893,0.5199082066032161
104,Rowdy Baby,Yuvan Shankar Raja,11121,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli,2019,2,2019-02,0.0034726982093792,0Tm5ER6IrGfmW0yZ5lkQli,0.668,0.588,0.703,176.889,0.0023197624038653057,0.0020419465471149694,0.0024413068411935773,0.6142821135588773
105,Faded,Alan Walker,11119,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2019,2,2019-02,0.0034720736795331,7gHs73wELdeycvS48JfIos,0.589,0.166,0.651,90.011,0.0020450513972449956,0.0005763642308024946,0.002260319965376048,0.3125248239684538
106,Something Just Like This,The Chainsmokers,11012,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2019,2,2019-02,0.0034386613327654,6RUKPb4LETWmmr3iAEQktW,0.617,0.446,0.635,103.019,0.002121654042316252,0.0015336429544133684,0.002183549946306029,0.35424745184015877
107,Say You Won't Let Go,James Arthur,10990,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,2,2019-02,0.003431791504458,5uCax9HTNlzGybIStD3vDh,0.358,0.494,0.557,85.043,0.001228581358595964,0.001695305003202252,0.0019115078679831062,0.2918498449136217
108,Strip That Down,Liam Payne,10955,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,2019,2,2019-02,0.0034208622321508,4Ro98RCK90oHqqSZUnTFq5,0.874,0.542,0.497,106.023,0.0029898335908997995,0.0018541073298257338,0.0017001685293789477,0.36269007643932427
109,What A Time (feat. Niall Horan),Julia Michaels,10955,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,2019,2,2019-02,0.0034208622321508,5WtfUKzXircvW8l5aaVZWT,0.516,0.386,0.467,132.861,0.001765164911789813,0.0013204528216102089,0.0015975426624144236,0.4544991770257874
110,Kamariya,Aastha Gill,10950,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO,2019,2,2019-02,0.0034193009075355,5cjVsWqIkBQC7acTRhL0RO,0.825,0.763,0.666,96.987,0.0028209232487167875,0.0026089265924495865,0.002277254404418643,0.3316277371191455
111,PILLOWTALK,ZAYN,10938,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2019,2,2019-02,0.0034155537284587,0PDUDa38GO8lMxLCRc4lL1,0.584,0.438,0.7,124.944,0.0019946833774198806,0.0014960125330649107,0.0023908876099210897,0.42675294504854383
112,Mercy,Shawn Mendes,10898,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,2019,2,2019-02,0.0034030631315362,0AS63m1wHv9n4VVRizK6Hc,0.555,0.356,0.662,148.128,0.0018887000380025912,0.0012114904748268872,0.0022528277930769646,0.5040889355481941
113,City Slums (feat. DIVINE),Raja Kumari,10880,https://open.spotify.com/track/6xzQ1uSk2Rzz6Xdf8xBnWn,2019,2,2019-02,0.0033974423629211,6xzQ1uSk2Rzz6Xdf8xBnWn,0.777,0.768,0.796,166.97,0.0026398127159896947,0.0026092357347234046,0.002704364120885196,0.5672709513369361
114,Kab Se Kab Tak,Ranveer Singh,10737,https://open.spotify.com/track/5J9PZD8kTuzfsBbbUh1oHu,2019,2,2019-02,0.0033527884789232,5J9PZD8kTuzfsBbbUh1oHu,0.772,0.262,0.588,82.969,0.00258835270572871,0.0008784305814778785,0.0019714396256068412,0.27817750730777896
115,Train Song,Midival Punditz,10700,https://open.spotify.com/track/6SQDhaDMwLeRGHfyLb00d4,2019,2,2019-02,0.0033412346767698,6qRmb4uhIUaWE5LySgSfQS,0.582,0.529,0.391,103.181,0.0019445985818800236,0.0017675131440112245,0.001306422758616992,0.3447519351837847
116,Ocean (feat. Khalid),Martin Garrix,10684,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2019,2,2019-02,0.0033362384380008,3nc420PXjTdBV5TN0gCFkS,0.506,0.221,0.693,139.912,0.001688136649628405,0.0007373086947981769,0.0023120132375345544,0.466779792337568
117,Bom Diggy,Zack Knight,10665,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37,2019,2,2019-02,0.0033303054044627,7Dhy1R9NmD96wfr7VJEN37,0.793,0.528,0.777,103.956,0.002640932185738921,0.0017584012535563057,0.0025876472992675177,0.3462052286263244
118,Walk Me Home,P!nk,10649,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,2,2019-02,0.0033253091656937,6jfEZdUJ2Yla6h7gTJgKuo,0.652,0.432,0.453,88.038,0.0021681015760322926,0.0014365335595796784,0.0015063650520592462,0.29275356832934196
119,DNA,BTS,10563,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2019,2,2019-02,0.0032984543823103,6HZILIRieu8S0iqY8kIKhj,0.638,0.422,0.523,139.913,0.0021044138959139713,0.0013919477493349465,0.0017250916419482868,0.46149664799218104
120,Youngblood,5 Seconds of Summer,10548,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,2,2019-02,0.0032937704084643,2iUXsYOEPhVqEBwsqP70rE,0.596,0.152,0.854,120.274,0.0019630871634447227,0.0005006531020865736,0.002812879928828512,0.3961549421076352
121,Psycho (feat. Ty Dolla $ign),Post Malone,10547,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,2,2019-02,0.0032934581435413,3swc6WTsr7rl9DqQKQA55C,0.75,0.459,0.56,140.06,0.002470093607655975,0.0015116972878854568,0.0018443365603831282,0.4612817475843945
122,"Ik Vaari Aa (From ""Raabta"")",Pritam,10517,https://open.spotify.com/track/5lrA2NzUxmBjKr2tCZfMtl,2019,2,2019-02,0.0032840901958494,5lrA2NzUxmBjKr2tCZfMtl,0.512,0.428,0.752,127.965,0.0016814541802748929,0.0014055906038235432,0.002469635827278749,0.42024860191186847
123,Pal,Javed-Mohsin,10492,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,2,2019-02,0.0032762835727728,4UiaP0wBuy9N9voD91OZOg,0.575,0.563,0.374,79.123,0.00188386305434436,0.0018445476514710863,0.0012253300562170273,0.2592293851285023
124,New Rules,Dua Lipa,10489,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,2,2019-02,0.0032753467780036,2ekn2ttSfGqwhhate0LSR0,0.762,0.608,0.7,116.073,0.0024958142448387433,0.0019914108410261887,0.00229274274460252,0.38017932656321185
125,Undiporaadhey,Sid Sriram,10486,https://open.spotify.com/track/6jUscicoyUljrPOdQCfhnd,2019,2,2019-02,0.0032744099832344,6jUscicoyUljrPOdQCfhnd,0.685,0.577,0.24,177.706,0.0022429708385155642,0.0018893345603262486,0.000785858395976256,0.5818823004806523
126,Euphoria,BTS,10402,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0,2019,2,2019-02,0.0032481797296972,3p6hnejEQYXkiTO1lAzVc0,0.637,0.562,0.799,104.995,0.0020690904878171166,0.0018254770080898266,0.002595295604028063,0.34104263071955754
127,One Last Time,Ariana Grande,10388,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY,2019,2,2019-02,0.0032438080207743,7xoUc6faLbCqZO6fQEYprd,0.628,0.104,0.593,125.026,0.0020371114370462606,0.0003373560341605272,0.0019235781563191599,0.40556034160532767
128,Starving,Hailee Steinfeld,10336,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2019,2,2019-02,0.0032275702447751,4Ce37cRWvM1vIGGynKcs22,0.728,0.508,0.616,99.962,0.002349671138196273,0.0016396056843457508,0.0019881832707814616,0.32263437680820856
129,Darkside,Alan Walker,10318,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X,2019,2,2019-02,0.0032219494761599,6SRWhUJcD2YKahCwHavz3X,0.43,0.123,0.606,169.988,0.001385438274748757,0.0003962997855676677,0.0019525013825528994,0.5476927475534691
130,Believer,Imagine Dragons,10312,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,2,2019-02,0.0032200758866216,0pqnGHJpmpxLKifKRmU6WP,0.776,0.666,0.78,124.949,0.0024987788880183616,0.002144570540489986,0.002511659191564848,0.4023452619574823
131,God's Plan,Drake,10288,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,2,2019-02,0.0032125815284681,6DCZcSspjsKoFjzjrWoCdn,0.754,0.357,0.449,77.169,0.0024222864724649474,0.0011468916056631116,0.001442449106282177,0.2479117039703548
132,Ae Dil Hai Mushkil Title Track,Pritam,10178,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI,2019,2,2019-02,0.0031782323869312,1UWacd8x8tPPwmrPB1MoBI,0.495,0.35,0.654,123.896,0.001573225031530944,0.00111238133542592,0.002078563981053005,0.393770279811228
133,Silence,Marshmello,10100,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2019,2,2019-02,0.0031538757229323,7vGuf3Y35N4wmASOKLUVVU,0.52,0.286,0.761,141.971,0.001640015375924796,0.0009020084567586377,0.00240009942515148,0.4477588902604216
134,Buzz (feat. Badshah),Aastha Gill,10066,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd,2019,2,2019-02,0.0031432587155482,3XYvdqcZrTmRntFDDbJkJd,0.663,0.601,0.551,113.314,0.0020839805284084568,0.0018890984880444682,0.0017319355522670585,0.35617521809362873
135,All The Stars (with SZA),Kendrick Lamar,9991,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2019,2,2019-02,0.0031198388463185,3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.552,0.633,96.924,0.0021776475147303126,0.001722151043167812,0.0019748579897196105,0.3023872603405743
136,Without You (feat. Sandro Cavazza),Avicii,9979,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,2019,2,2019-02,0.0031160916672417,6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.295,0.858,133.993,0.0020628526837140056,0.0009192470418363014,0.0026736066504933786,0.4175344707687171
137,Love Yourself,Justin Bieber,9894,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,2019,2,2019-02,0.0030895491487814,1yo7eT4GuGxx5R9iZPqg4n,0.759,0.576,0.401,100.126,0.0023449678039250826,0.0017795803096980862,0.0012389092086613415,0.3093441980708865
139,Better,Khalid,9854,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,2,2019-02,0.0030770585518589,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.67,0.225,138.002,0.001698536320626113,0.002061629229745463,0.0006923381741682524,0.4246402342736319
141,Saturday Nights,Khalid,9779,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,2,2019-02,0.0030536386826292,5kfNriitmkNE8mUbZ7gbq8,0.551,0.341,0.44,167.923,0.0016825549141286894,0.0010412907907765574,0.001343601020356848,0.5127761685031432
142,There's Nothing Holdin' Me Back,Shawn Mendes,9762,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,2019,2,2019-02,0.0030483301789371,7JJmb5XwzOO8jgpou264Ml,0.866,0.969,0.813,121.998,0.002639853934959529,0.0029538319433900498,0.0024782924354758624,0.37189018516996836
143,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi,9747,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82,2019,2,2019-02,0.0030436462050912,3GrCQPpKqKzOcKfMAoqn82,0.488,0.497,0.403,131.489,0.0014852993480845057,0.0015126921639303265,0.0012265894206517538,0.40020599586123684
144,Kaam Bhaari,Kaam Bhaari,9685,https://open.spotify.com/track/2haaEnrn5HwCT46ZptCITK,2019,2,2019-02,0.0030242857798613,2haaEnrn5HwCT46ZptCITK,0.834,0.904,0.819,130.009,0.002522254340404324,0.002733954344994615,0.0024768900537064046,0.3931843699539877
145,Lucky You (feat. Joyner Lucas),Eminem,9681,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2019,2,2019-02,0.003023036720169,60SdxE8apGAxMiRrpbmLY0,0.876,0.575,0.786,153.068,0.002648180166868044,0.001738246114097175,0.0023761068620528343,0.46273018468282856
146,Hope,The Chainsmokers,9661,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,2,2019-02,0.0030167914217078,2ZRo7axmMPeSVUvDbGkJah,0.592,0.225,0.457,146.04,0.0017859405216510177,0.0006787780698842551,0.0013786736797204648,0.4405722192262071
147,"Ullaallaa - From ""Petta""",Nakash Aziz,9649,https://open.spotify.com/track/2LLZkWMReCWhgTrHuRh6dV,2019,2,2019-02,0.003013044242631,2LLZkWMReCWhgTrHuRh6dV,0.536,0.704,0.814,99.774,0.001614991714050216,0.002121183146812224,0.0024526180135016336,0.3006234762642654
148,"Marana Mass - From ""Petta""",Anirudh Ravichander,9643,https://open.spotify.com/track/7j7fS14vlwVk0Pfnr0hovC,2019,2,2019-02,0.0030111706530927,7j7fS14vlwVk0Pfnr0hovC,0.471,0.737,0.873,78.434,0.0014182613776066615,0.0022192327713293197,0.002628751980149927,0.23617815900467282
149,Contando Lunares (feat. Cruz Cafuné),Don Patricio,9535,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,2019,2,2019-02,0.0029774460414019,6uW0PIRcyZLvkoonm763xD,0.856,0.709,0.523,105.935,0.0025486938114400266,0.002111009243353947,0.0015572042796531938,0.3154157463959103
150,Thunder,Imagine Dragons,9495,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,2,2019-02,0.0029649554444794,1zB4vmk8tFRmM9UULNzbLB,0.605,0.288,0.822,167.997,0.001793798043910037,0.0008539071680100671,0.0024371933753620668,0.49810361980620577
151,Wannabe,why mona,9460,https://open.spotify.com/track/6SQZ3rR7kNord3KYrom49J,2019,2,2019-02,0.0029540261721722,1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.891,0.864,110.008,0.0022686921002282494,0.0026320373194054303,0.0025522786127567805,0.32496651114831937
152,Wake Me Up,Avicii,9433,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,2019,2,2019-02,0.0029455950192495,0nrRP2bk19rLc0orkWPQk2,0.532,0.643,0.783,124.08,0.001567056550240734,0.0018940175973774286,0.0023064009000723588,0.36548942998847794
153,Blood Sweat & Tears,BTS,9418,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV,2019,2,2019-02,0.0029409110454036,5RGf8qn1TBWVplLyyKUsuV,0.583,0.601,0.885,92.959,0.0017145511394702987,0.0017674875382875637,0.0026027062751821863,0.2733841498696733
154,Let Me Love You,DJ Snake,9411,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,2019,2,2019-02,0.0029387251909421,3ibKnFDaa3GhpPGlOUj7ff,0.656,0.556,0.578,94.514,0.0019278037252580176,0.0016339312061638077,0.0016985831603645335,0.2777506726967016
155,Stay,Zedd,9402,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2019,2,2019-02,0.0029359148066346,4H7WNRErSbONkM06blBoGc,0.507,0.35,0.48,86.046,0.001488508806963742,0.0010275701823221099,0.0014092391071846078,0.25262372545168077
156,There for You,Martin Garrix,9311,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2019,2,2019-02,0.0029074986986359,6jA8HL9i4QGzsj6fjoxp8Y,0.611,0.13,0.644,105.969,0.0017764817048665348,0.000377974830822667,0.0018724291619215197,0.3081047295957477
157,Born To Be Yours,Kygo,9307,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2019,2,2019-02,0.0029062496389436,0WVAQaxrT0wsGEG4BCVSn2,0.688,0.451,0.688,114.011,0.0019994997515931966,0.0013107185871635636,0.0019994997515931966,0.33134442758559873
158,Look What You Made Me Do,Taylor Swift,9160,https://open.spotify.com/track/1JbR9RDP3ogVNEWFgNXAjh,2019,2,2019-02,0.0028603466952534,1P17dC1amhFzptugyAO7Il,0.766,0.506,0.709,128.07,0.0021910255685641047,0.0014473354277982206,0.0020279858069346605,0.36632460126110294
159,Venom - Music From The Motion Picture,Eminem,9142,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4,2019,2,2019-02,0.0028547259266383,2SL6oP2YAEQbqsrkOzRGO4,0.749,0.46,0.794,135.959,0.002138189719052087,0.0013131739262536182,0.0022666523857508103,0.38812568225981664
160,Emiway (Out of Sampark),Emiway Bantai,9097,https://open.spotify.com/track/6UVYOcixbbLqMYjCA65FnQ,2019,2,2019-02,0.0028406740051005,6UVYOcixbbLqMYjCA65FnQ,0.783,0.701,0.414,95.075,0.0022242477459936917,0.0019913124775754504,0.001176039038111607,0.27007708103493006
161,Jeet,Ritviz,9075,https://open.spotify.com/track/4ye8U0982eHtlhlvePpxtP,2019,2,2019-02,0.0028338041767931,2nEntnpNpsJNhw1wLY8O96,0.787,0.644,0.734,98.989,0.0022302038871361697,0.0018249698898547564,0.0020800122657661352,0.28051544165657216
162,Maate Vinadhuga,Sid Sriram,9072,https://open.spotify.com/track/15tihU7QrnhaBvE7hXGDwa,2019,2,2019-02,0.0028328673820239,15tihU7QrnhaBvE7hXGDwa,0.631,0.493,0.582,159.959,0.001787539318057081,0.0013966036193377828,0.0016487288163379097,0.453142633561161
163,Farak,DIVINE,8992,https://open.spotify.com/track/0wcvsHMMrwA1Ah47RDJpdj,2019,2,2019-02,0.0028078861881789,0wcvsHMMrwA1Ah47RDJpdj,0.712,0.326,0.692,95.025,0.0019992149659833766,0.0009153708973463214,0.0019430572422197985,0.2668193850317
164,O Saathi,Atif Aslam,8983,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny,2019,2,2019-02,0.0028050758038713,6fScgF2Y63ScU73nYju0ny,0.481,0.453,0.496,89.839,0.0013492414616620952,0.001270699339153699,0.0013913175987201648,0.2520052051439937
165,Leja Re,Dhvani Bhanushali,8917,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch,2019,2,2019-02,0.0027844663189492,68iBMrMRc1rg4eAxJbvxch,0.791,0.449,0.761,100.031,0.0022025128582888174,0.0012502253772081909,0.0021189788687203414,0.27853295035080744
166,Always Remember Us This Way,Lady Gaga,8814,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,2,2019-02,0.0027523030318738,2rbDhOo9Fh61Bbu23T2qCk,0.553,0.296,0.502,129.976,0.0015220235766262114,0.0008146816974346447,0.0013816561220006474,0.357733338870829
167,"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,8752,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq,2019,2,2019-02,0.0027329426066439,1ozrNv9W4KlprAmvgH0Yrq,0.685,0.59,0.841,97.929,0.0018720656855510717,0.0016124361379199008,0.00229840473218752,0.26763433652603047
168,Wildest Dreams,Taylor Swift,8694,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28,2019,2,2019-02,0.0027148312411063,59HjlYCeBsxdI0fcm3zglw,0.553,0.467,0.664,140.06,0.001501301676331784,0.001267826189596642,0.0018026479440945832,0.38023926362934835
169,SAD!,XXXTENTACION,8610,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,2,2019-02,0.002688600987569,3ee8Jmje8o58CHK66QrVC2,0.74,0.473,0.613,75.023,0.00198956473080106,0.0012717082671201369,0.001648112405379797,0.20170691189038906
170,There's No Way (feat. Julia Michaels),Lauv,8596,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,2019,2,2019-02,0.0026842292786461,0WTN7om3lHG3yYMigwzBxl,0.755,0.374,0.625,147.02,0.0020265931053778056,0.0010039017502136414,0.0016776432991538123,0.3946353885465496
171,All Falls Down (feat. Juliander),Alan Walker,8571,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl,2019,2,2019-02,0.0026764226555696,5yFSF6qQA1rcLsQRnBsZgb,0.658,0.662,0.678,97.976,0.0017610861073647968,0.001771791797987075,0.0018146145604761889,0.2622251861020871
172,Be Alright,Dean Lewis,8563,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,2,2019-02,0.0026739245361851,3EPXxR3ImUwfayaurPi3cm,0.553,0.443,0.586,126.684,0.0014786802685103604,0.0011845485695299994,0.0015669197782044685,0.3387434559420732
173,One Kiss (with Dua Lipa),Calvin Harris,8450,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,2,2019-02,0.002638638599879,7ef4DlsgrMEH11cDZd32M6,0.791,0.592,0.862,123.994,0.002087163132504289,0.0015620740511283681,0.002274506473095698,0.32717535455339675
174,"Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan,8432,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1,2019,2,2019-02,0.0026330178312639,4wANB882g1ZhF2V8ugksY1,0.71,0.847,0.813,139.998,0.0018694426601973688,0.0022301661030805233,0.0021406434968175504,0.3686172303412834
175,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,8370,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS,2019,2,2019-02,0.002613657406034,1mjWhM7GQTTxJxg2F0iCRS,0.608,0.423,0.653,86.933,0.001589103702868672,0.001105577082752382,0.001706718286140202,0.22721307927875373
176,Iktara,Amit Trivedi,8366,https://open.spotify.com/track/3jtKSUiVDowKNBqVQbWaig,2019,2,2019-02,0.0026124083463417,3jtKSUiVDowKNBqVQbWaig,0.616,0.427,0.525,79.976,0.0016092435413464874,0.001115498363887906,0.0013715143818293926,0.2089299699070238
