Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
7,Enemies (feat. DaBaby),Post Malone,7017166,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2019,09,2019-09,0.012662752650744343,0Xek5rqai2jcOWCYWJfVCF
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6690519,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,09,2019-09,0.012073305263421928,3KkXRkHbMCARz0aVfEt68P
9,223's (feat. 9lokknine),YNW Melly,6433743,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,2019,09,2019-09,0.011609942849785492,4sjiIpEv617LDXaidKioOI
10,Panini,Lil Nas X,6319515,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2019,09,2019-09,0.011403813921128363,1000nHvUdawXuUHgBod4Wv
11,No Guidance (feat. Drake),Chris Brown,6304538,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019,09,2019-09,0.011376787334262641,6XHVuErjQ4XNm6nDPVCxVX
12,Señorita,Shawn Mendes,6197850,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,09,2019-09,0.01118426463281841,0TK2YIli7K1leLovkQiNik
13,Money In The Grave (Drake ft. Rick Ross),Drake,5961768,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019,09,2019-09,0.010758245357901295,5ry2OE6R2zPQFDO85XkgRb
14,Camelot,NLE Choppa,5863510,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,2019,09,2019-09,0.01058093492375212,4sWuPniHClkInYAnzXAYUF
15,Someone You Loved,Lewis Capaldi,5808487,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,09,2019-09,0.01048164375134692,7qEHsqek33rTcFNT9PFqLf
16,Hot (feat. Gunna),Young Thug,5768923,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,2019,09,2019-09,0.010410248953806994,5Z8HZM6iQMhhqyPcCGY5g9
