Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
70,Panini,Lil Nas X,887907,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019,06,1000nHvUdawXuUHgBod4Wv
71,Prinzessa,Capital Bra,868706,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti,2019,06,0Tq0EhQpVeQJwV3E3P5Jti
72,Wolke 10,MERO,832321,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,2019,06,200cTjC6si5Xz9af2QeHi2
73,500 PS,Bonez MC,827689,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2019,06,4UOXo3xWnxYdTf3sFyRaUG
74,Sixteen,Ellie Goulding,826991,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,06,3pJkBPHadRAxBBo484RipI
75,Affalterbach,Shindy,812704,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw,2019,06,66GjoiZndlItYntsc3uXIw
76,DNA,KC Rebell,811258,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0,2019,06,6HZILIRieu8S0iqY8kIKhj
77,What I Like About You (feat. Theresa Rex),Jonas Blue,804958,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,2019,06,4NSW0Km5ZG60L8FthUebPJ
78,DEUTSCHLAND,Rammstein,802919,https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0,2019,06,2bPGTMB5sFfFYQ2YvSmup0
80,In My Mind,Dynoro,795654,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,06,0E9ZjEAyAwOXZ7wJC0PD33
81,Wir ticken,Capital Bra,783576,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng,2019,06,1ag6DENIjtcmRFCx5JjUng
82,La Libertad,Alvaro Soler,783245,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW,2019,06,3DsLBZjoU5AYxZXsepHtsW
83,Blackberry Sky,Eno,779323,https://open.spotify.com/track/11rBlJlRoWNj69twOOki03,2019,06,11rBlJlRoWNj69twOOki03
84,The London (feat. J. Cole & Travis Scott),Young Thug,765382,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019,06,7DcvwMAiqKJQD1rrdfxSDx
85,Sweet but Psycho,Ava Max,764708,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,06,7DnAm9FOTWE3cUvso43HhI
86,sig sauer,KALIM,759942,https://open.spotify.com/track/6hIPt7rLVYweh6PGYx27jJ,2019,06,1uCikoRAzrF116zNtxBBpO
87,Ghetto,Samra,754354,https://open.spotify.com/track/5h10tw9LYCWPFgqJttM2U0,2019,06,68gLp89kAggh1LE9YYlEuH
88,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,753138,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019,06,3y3brCCecHC3Db18aIOnny
89,Bad Liar,Imagine Dragons,750756,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,06,2RSHsoi04658QL5xgQVov3
90,Harami,Samra,748168,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug,2019,06,5xIODxqlpUnRVA9ewZUCug
91,Heaven,Avicii,742265,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2019,06,1HXy5I3HTWq8OvxCn0z7G7
92,Hardcore High,Juju,736631,https://open.spotify.com/track/4qX18Am6dJZg0ovgddL7w6,2019,06,4qX18Am6dJZg0ovgddL7w6
93,Michel Vaillant,Veysel,733140,https://open.spotify.com/track/0Jsk2j8PiNWMQN1EymsLAU,2019,06,0Jsk2j8PiNWMQN1EymsLAU
94,Alles was sie will,Kontra K,731653,https://open.spotify.com/track/6kmpeu6dXy6DPjOHv3NAeT,2019,06,6kmpeu6dXy6DPjOHv3NAeT
95,Bye Bye,Capital Bra,728231,https://open.spotify.com/track/60yqRJXgkrPEvP977ZIOWb,2019,06,4qUijfYU8EoIWiY6oSyrgT
96,Open Up,Matt Simons,718093,https://open.spotify.com/track/7KgqURVRaVhqgyKno2mc1D,2019,06,4QTwWQDW89udp0JDO2lmPI
97,Haute (feat. J Balvin & Chris Brown),Tyga,709418,https://open.spotify.com/track/1jlnBQGP2DtSEhMgQaz7a7,2019,06,1jlnBQGP2DtSEhMgQaz7a7
98,Stars,VIZE,704273,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,2019,06,1oHNvJVbFkexQc0BpQp7Y4
99,Quarterback,KC Rebell,694591,https://open.spotify.com/track/0WGG3xWyW6AlXOaW6CHu4A,2019,06,2OwIGCjx7e7J1HHdAqIv21
100,Ticket,Seeed,691691,https://open.spotify.com/track/6frjeqCOrcb010qUtilQ0K,2019,06,7CZiDzGVjUssMSOXrDNYHL
101,Later Bitches,The Prince Karma,684781,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9,2019,06,2UqYHXtJ0qLzd3fajJ7HSb
102,No Guidance (feat. Drake),Chris Brown,681829,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc,2019,06,6XHVuErjQ4XNm6nDPVCxVX
103,Gib Ihm,Shirin David,675307,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs,2019,06,0sYbcHtfyYti4C40wTa7Vm
104,Weiß noch nicht wie,Bausa,673007,https://open.spotify.com/track/2jyAvnRIQwVzH7Vz6p9pit,2019,06,2jyAvnRIQwVzH7Vz6p9pit
105,Benzema,Capital Bra,667438,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40,2019,06,0gyO8zq1Hw5GTQ33EXcc40
106,Ich müsste lügen,Juju,663214,https://open.spotify.com/track/5utzD9p8vqF0OJ5iPHmiAR,2019,06,5utzD9p8vqF0OJ5iPHmiAR
107,Moonlight,Gaullin,661140,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019,06,0JP9xo3adEtGSdUEISiszL
108,Chellam,Majoe,643020,https://open.spotify.com/track/2peLyxgJLUiCAksehkKJUq,2019,06,0fGclndst25Qqy8j4u5De5
109,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,636599,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,2019,06,5WxzuqQCeCsFlUEStzTp3K
110,Mother's Daughter,Miley Cyrus,633444,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2019,06,2WyRfGeHo97VC5mP1BBSzr
111,Calma - Remix,Pedro Capó,627840,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,06,5iwz1NiezX7WWjnCgY5TH4
112,Alleen,KC Rebell,624506,https://open.spotify.com/track/0geta4Y77R76wvOVlGWnsl,2019,06,5W1nO1H4CcoWyQxDoXOO59
113,High Hopes,Panic! At The Disco,620975,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,06,1rqqCSm0Qe4I9rUvWncaom
114,Shallow,Lady Gaga,620514,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,06,2VxeLyX666F8uXCJ0dZF8B
115,Warnung,Kontra K,616801,https://open.spotify.com/track/2FPkRkjYQ4S8g1gVBslCfU,2019,06,64SCQtbRtmO28ks1QhS3w5
116,Wow.,Post Malone,616406,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,06,7xQAfvXzm3AkraOtGPWIZg
117,Bella Donna,Pietro Lombardi,614504,https://open.spotify.com/track/3v9OYjvyB1tJ9sMrZIlfcz,2019,06,4Ct99iZEyI5qZB1NLNW1ug
118,One Thing Right,Marshmello,613650,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,06,4hPpVbbakQNv8YTHYaOJP4
119,Brot nach Hause,Apache 207,611574,https://open.spotify.com/track/5e0bzcsI1khimLSJhddHdS,2019,06,5e0bzcsI1khimLSJhddHdS
120,Puerto Rico,Fero47,609405,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP,2019,06,3VCVtQ90AHHHKhRBU3muSl
121,Sommer in Berlin,Juju,606080,https://open.spotify.com/track/3s5AjOPcxQDdfNoT9PbBGM,2019,06,3s5AjOPcxQDdfNoT9PbBGM
122,Speechless (feat. Erika Sirola),Robin Schulz,601876,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,06,1rCcsYnmqbMYdkG7kS9GC5
123,Monster,LUM!X,598861,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w,2019,06,2UREu1Y8CO4jXkbvqAtP7g
124,Let Me Down Slowly,Alec Benjamin,591463,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,06,2qxmye6gAegTMjLKEBoR3d
125,So Am I,Ava Max,581361,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019,06,2Xnv3GntqbBH1juvUYSpHG
126,Body (feat. brando),Loud Luxury,579818,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,06,0BrDfbNc3HiIHPGfTT8DRc
127,JAJA,Fero47,577209,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf,2019,06,1FmOWhvlAerXKE8xCZUOgy
128,Sunpoint,Mert,577046,https://open.spotify.com/track/1aPhcTvYeDzkc55ZLk5ECs,2019,06,1aPhcTvYeDzkc55ZLk5ECs
129,7 rings,Ariana Grande,573043,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,06,6ocbgoVGwYJhOv1GgI9NsF
130,Live Bitch,Juju,561428,https://open.spotify.com/track/5uoAmXsrFAzALf4rex5jUZ,2019,06,5uoAmXsrFAzALf4rex5jUZ
131,Soldi,Mahmood,559106,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,2019,06,26ky3sBMKv31Kpvil5pGDh
132,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,557695,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,06,2Rk4JlNc2TPmZe2af99d45
133,Next,Ufo361,556266,https://open.spotify.com/track/1x4MJYA9mJRph3fygU51K4,2019,06,4QpWhd7l2NrmGmfw4qGlpa
134,Mad Love,Mabel,555922,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD,2019,06,6ImEBuxsbuTowuHmg3Z2FO
135,Casanova,Summer Cem,555448,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40,2019,06,1O7hDH3rrF8eyLxrpeoOfb
136,Copacabana,Leon Machère,553582,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH,2019,06,5FMXrphygZ4z3gVDHGWxgl
137,Kein Problem,Apache 207,553042,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s,2019,06,3Zigq1lfHmFRlyoRrh9k2s
138,Gib Gas,Ufo361,547373,https://open.spotify.com/track/7MqL7uh6zGd8x0B9srz3r0,2019,06,7uwtPiqUx9Grd1bzhFEDk3
139,Fliegst Du mit,Shirin David,546783,https://open.spotify.com/track/7d5OMedGbW3CZwFfiNMGeI,2019,06,7d5OMedGbW3CZwFfiNMGeI
140,AUSLÄNDER,Rammstein,545469,https://open.spotify.com/track/7j43FohbLVulScL7S9sQZk,2019,06,7j43FohbLVulScL7S9sQZk
141,All In,Azad,544942,https://open.spotify.com/track/54ttt7kRHmgCxr7gHsTwmI,2019,06,7CdoE8U5DwrwCaLoyf3ME0
142,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,538457,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,06,3KkXRkHbMCARz0aVfEt68P
143,2x,Mathea,525670,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw,2019,06,3xH1fJyhf8xYeCRQ6HZ7Yi
144,bis um 3,KALIM,525456,https://open.spotify.com/track/03SfDYmOPflD23iTL5qjiq,2019,06,03SfDYmOPflD23iTL5qjiq
145,Dior 2001,RIN,522539,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73,2019,06,6WusSsncC0Oo9sFHKwQii6
146,Was du Liebe nennst,Bausa,520660,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo,2019,06,4hKWUzhQWsOkgT6LnDEASe
147,Tausend Tattoos,Sido,517722,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu,2019,06,1rGZd7EVl4aOClpzDLNPwy
148,Baller los,MERO,512389,https://open.spotify.com/track/1uNzKXVNwq7jwV0rhjXqLB,2019,06,1uNzKXVNwq7jwV0rhjXqLB
149,i'm so tired...,Lauv,509141,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,06,4vjpLMyL3ZO6aphdYr8XYw
150,So jung,Kianush,502346,https://open.spotify.com/track/5tMMgDL2xejIXui46nsB70,2019,06,5tMMgDL2xejIXui46nsB70
151,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,494859,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa,2019,06,4gMC0JNQITGa8wfTFsPu3f
152,Papi (feat. badmómzjay),Monet192,493505,https://open.spotify.com/track/6Q2qQTdLNfOubXXXzMNgwd,2019,06,62JCrFUt0z1WN7yPOYuOZQ
153,Giant (with Rag'n'Bone Man),Calvin Harris,491188,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,06,5itOtNx0WxtJmi1TQ3RuRd
154,Perdono,LX,488619,https://open.spotify.com/track/6vqwNBT87x37nNvfmuNTaJ,2019,06,5fzoM6s5H9JE4kD7njPDKN
155,Ritual,Tiësto,485947,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2019,06,3M9Apu4OZfylLTFKvgEtKa
156,Pass auf wen du liebst,Ufo361,485323,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1,2019,06,38z2ygnYttHsTQgPaTjWCZ
157,Bye Bye,Juju,485295,https://open.spotify.com/track/4x1I379N1wSkCb8xjerNv5,2019,06,4qUijfYU8EoIWiY6oSyrgT
158,Kokain,Bonez MC,482807,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf,2019,06,4Bj3usjRTckEJARO0dLbDf
159,bury a friend,Billie Eilish,482150,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,06,4SSnFejRGlZikf02HLewEF
160,All the Time,Zara Larsson,481532,https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9,2019,06,0USZx50eApN045zIIyjePN
161,Shoote ma Shoote,Samra,476884,https://open.spotify.com/track/7FOQJQcTDqzXZJ72hZikCl,2019,06,7FOQJQcTDqzXZJ72hZikCl
162,Viva la Dealer,SDP,476170,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm,2019,06,1twCDBPDERLBAYFhGjmNfI
163,Happier,Marshmello,472546,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,06,2dpaYNEQHiRxtZbfNsse99
164,Fragen,Azet,470869,https://open.spotify.com/track/3gs4lX2JSAFc8v8piogE3i,2019,06,1NechTDnTtSaciAT6gmvJQ
165,Here With Me,Marshmello,468564,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,06,5icOoE6VgqFKohjWWNp0Ac
166,RADIO,Rammstein,467628,https://open.spotify.com/track/5vZ4IeUenK2cHub2d7yfWk,2019,06,4G8gkOterJn0Ywt6uhqbhp
167,It's You,Ali Gatie,464909,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019,06,5DqdesEfbRyOlSS3Tf6c29
168,Cataleya,Samra,462489,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR,2019,06,6kxKGDfvFIdxOd7up9MKTv
169,Only Human,Jonas Brothers,462087,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019,06,0DiDStADDVh3SvAsoJAFMk
170,Fieber,Bausa,451834,https://open.spotify.com/track/7iQLj3OuDnuB031syVVI2f,2019,06,4u8dqywztgZSukbhii7YOp
171,Ohne mein Team,Bonez MC,449936,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,2019,06,6hOqWob9hUfgJr68J1vEhJ
172,Sunset Lover,Petit Biscuit,445913,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E,2019,06,0hNduWmlWmEmuwEFcYvRu1
173,when the party's over,Billie Eilish,445025,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,06,43zdsphuZLzwA9k4DJhU0I
175,Neymar,Capital Bra,442676,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN,2019,06,0qoIfXZK0v0ztciAXPUsNz
176,Abfahrt,FiNCH,442584,https://open.spotify.com/track/7sIQ5eF9ZmZY6lGGwZKaP9,2019,06,7sIQ5eF9ZmZY6lGGwZKaP9
177,Freisein (feat. Xavier Naidoo),Juju,441019,https://open.spotify.com/track/5VO6MQGMAw8gm98JHz7mfc,2019,06,5VO6MQGMAw8gm98JHz7mfc
178,Easier,5 Seconds of Summer,435910,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019,06,2bjUEg4jBtKBlPdNrTAppI
179,Rodeo,Lil Nas X,435815,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019,06,4ak7xjvBeBOcJGWFDX9w5n
180,Talk (feat. Disclosure),Khalid,435642,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,06,6TqXcAFInzjp0bODyvrWEq
181,lovely (with Khalid),Billie Eilish,435608,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,06,0u2P5u6lvoDfwTYjAADbn4
182,Coco Chanel,Juju,435463,https://open.spotify.com/track/1FZtSAittCPqEabWPAVvdA,2019,06,5NjcvFJsahRqqSvNvTVJX4
183,Melodien (feat. Juju),Capital Bra,433911,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t,2019,06,5d35jcJj7WjDQBOHCHPY6t
184,Kampfgeist 4,Kontra K,431212,https://open.spotify.com/track/5jvnef2ktg3IyEkVoQDV83,2019,06,5jvnef2ktg3IyEkVoQDV83
185,Tu m'appelles (feat. PEACHY),Adel Tawil,430617,https://open.spotify.com/track/5GO0ZraYzDtjpRzqMfsfLy,2019,06,5GO0ZraYzDtjpRzqMfsfLy
186,Ferrari,Eno,430285,https://open.spotify.com/track/69ytBtCGuiXKRF1qXkthsR,2019,06,4mbb7hmfDR6M9cQaLdYSFd
187,Guadalajara (feat. Summer Cem),Bausa,428955,https://open.spotify.com/track/7CcdtyzEHSTGOaZULNlkZj,2019,06,7CcdtyzEHSTGOaZULNlkZj
188,All The Lies,Alok,427949,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8,2019,06,4Cy5f4JsH1yoeGks7FnoHw
189,Vergiss mich (feat. PA Sports),Moe Phoenix,427019,https://open.spotify.com/track/6kVy3XrulyG8BKmkw4st5N,2019,06,6kVy3XrulyG8BKmkw4st5N
190,Farben,Kontra K,426654,https://open.spotify.com/track/6D4JwhnD6YzC25F8bh3Y8X,2019,06,2MYpDZd8sfPcvqaW5BBbmq
191,Ohne Sinn,Sero El Mero,426395,https://open.spotify.com/track/7KO3iofeNz34vOQgSnKuU1,2019,06,6hiaJbxkqQrsZy0yP8G7XC
192,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,425441,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,06,4w8niZpiMy6qz1mntFA5uM
193,20 Tausend Euro Bar,Lil Lano,425013,https://open.spotify.com/track/7xNZ66DY1hCrhGTKr9kgB5,2019,06,7xNZ66DY1hCrhGTKr9kgB5
194,Das Buch,Sido,418621,https://open.spotify.com/track/6SX4L6NKqcH42eY2gX6qoX,2019,06,0VVRn2OP634VI0RKqjIwuj
195,Say My Name,David Guetta,418541,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,06,7H6ev70Weq6DdpZyyTmUXk
196,She Got Me,Luca Hänni,418347,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ,2019,06,37rYUlgCN5Y5xtkUOVkhrZ
197,Hobby Hobby,MERO,418333,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob,2019,06,0dmrz4V5kiezQAqQ3VqGob
198,DODI,Shindy,416734,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H,2019,06,45h4w81P5iJJTSeR0jJUQ8
199,On My Way,Alan Walker,415843,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019,06,3OjNkFFZavF89xvRqWCXmU
200,Otro Trago,Sech,414456,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019,06,4bTZeO72FwMa6wKOiqoynL
1,Señorita,Shawn Mendes,4401217,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019,07,0TK2YIli7K1leLovkQiNik
2,Neptun,KC Rebell,4215724,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp,2019,07,1RgiH5ucgoEWDKmGyA5drQ
3,Zombie,Samra,3927335,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM,2019,07,2IZZqH4K02UIYg5EohpNHF
4,Tilidin,Capital Bra,3399628,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ,2019,07,1VEMUkGFio5uURvN8x1DZJ
5,Jetzt rufst du an,Loredana,3295421,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo,2019,07,5opjywL6TBjJRF22TcFDMo
6,On Time,Ufo361,3229037,https://open.spotify.com/track/4e3VIoNlhRV6seqSAerKtG,2019,07,6HvxCV0IM4H1UnRZFPtgyf
7,Im Film,Luciano,3022930,https://open.spotify.com/track/7FGhMXAnM4rHN8zN2eBhXI,2019,07,7KkRdt5G4MsF1Dm0QobdRZ
8,Piece Of Your Heart,MEDUZA,2479498,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,07,1DFD5Fotzgn6yYXkYsKiGs
9,Raffaello,Shindy,2397300,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt,2019,07,5L1KlxFJOzmixYCjlvyEGr
10,Wieder Lila,Samra,2366036,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2019,07,2kkcJ8tSDV42LdWcPjy6We
11,Beautiful People (feat. Khalid),Ed Sheeran,2364255,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,07,4evmHXcjt3bTUHD1cvny97
12,Vermissen (feat. Henning May),Juju,2364112,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,2019,07,07f2b3CTdgKKlhv0mqUksz
13,I Don't Care (with Justin Bieber),Ed Sheeran,2336771,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,07,3HVWdVOQ0ZA45FuZGSfvns
14,Energie,Sido,2315862,https://open.spotify.com/track/13d0lM7B8ermJVn9C1rOTD,2019,07,18PB0iapJVPjri5PXjmPvO
15,Loco Contigo,DJ Snake,2292587,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI,2019,07,6osaMSJh9NguagEDQcZaKx
16,ON OFF (feat. Maître Gims),Shirin David,2266726,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1,2019,07,554Ip3S1rbeES9TNWXGoK1
17,kAdaLe,Dardan,2137274,https://open.spotify.com/track/18VRnJOBksZVjCwwvMazA3,2019,07,3hC1lwgT3ZYRIbEkZlSlpX
18,Diamonds (feat. Capital Bra),Summer Cem,2098719,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb,2019,07,2nPJnablplDgVVgSDF9BAs
19,Shot,Ufo361,1961513,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI,2019,07,2Ox2c1WEJDeQCHTXPE3YKM
20,Yallah Goodbye (feat. Gringo),Summer Cem,1954441,https://open.spotify.com/track/70zRDnEkOhVb51fZA13khd,2019,07,0q8ztFwyDEKVaVvNQVY1Cq
21,Goodbyes (Feat. Young Thug),Post Malone,1846508,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,07,0t3ZvGKlmYmVsDzBJAXK8C
22,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1843201,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,07,6zpiwiexX8HpFCZLyIWKDv
23,bad guy,Billie Eilish,1726900,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,07,2Fxmhks0bxGSBdJ92vM42m
24,All Around The World (La La La),R3HAB,1529836,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019,07,1D2Aldrksl9yWWCIPOeDzy
25,Mary,Bausa,1493559,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV,2019,07,3dmqIB2Qxe2XZobw9gXxJ6
26,Narcotic,Younotus,1476556,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX,2019,07,7M9w4C8WenlvWfNRAulZOX
27,2 Minuten,Apache 207,1443364,https://open.spotify.com/track/1u5jYTx2WdptYWYpwqcE9n,2019,07,1u5jYTx2WdptYWYpwqcE9n
28,Stars,VIZE,1404296,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,2019,07,1oHNvJVbFkexQc0BpQp7Y4
29,Rescue Me,OneRepublic,1401458,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019,07,0mjAU3yKR1QnXnHtjGJqTM
30,La Haine,Luciano,1374606,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ,2019,07,4HNH7bIAIscir2rVqVi2eV
31,Nautilus,Shindy,1369274,https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W,2019,07,2JeoFOJjS1x2mN7efAMS24
32,Royal Rumble,Kalazh44,1308681,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y,2019,07,4XslNXIadAFZ1PmbELe5TB
33,kOMm zU hYPnOTizE,Dardan,1231229,https://open.spotify.com/track/2Gioh12sRWq3iM23hbcPxU,2019,07,2EMw2pV8d0ftD07cf6zQDN
34,Hi Babe,Juju,1230343,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs,2019,07,3btLTcvS1uOk5IVGTn7Gh4
35,Antisocial (with Travis Scott),Ed Sheeran,1213992,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019,07,1DhRbox3xkceP64k3JeYfW
36,Boxerschnitt,Mert,1205105,https://open.spotify.com/track/6gsCuOHqoaJrMH9HQxxgJK,2019,07,5MnhcyP1d3aUEimiwcaWzL
37,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,1178696,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019,07,7Feaw9WAEREY0DUOSXJLOM
38,Babygirl,Shindy,1160787,https://open.spotify.com/track/5RVjk9aH22Z9Mwg2ZaOPNT,2019,07,06wrzh8aaZWqwiVEREY0Rr
39,All This Love (feat. Harlœ),Robin Schulz,1147337,https://open.spotify.com/track/0nxYyX5PIHJqF4VSb4CIFV,2019,07,0nxYyX5PIHJqF4VSb4CIFV
40,Amphetamin,AriBeatz,1131307,https://open.spotify.com/track/4oOBtATAjvsYILeALltgZw,2019,07,3Zau3JcrZcBfw8aVjKGkSX
41,Ela,Reynmen,1122399,https://open.spotify.com/track/2VUTPdW21gPVVTEmvdSwos,2019,07,5S9lfZu1YF8xKkgSsqL2Bd
42,3 Nights,Dominic Fike,1093052,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,07,1tNJrcVe6gwLEiZCtprs1u
43,Glad You Came,VIZE,1081910,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio,2019,07,3AGOgQzp0YcPH41u9p7dOp
