Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
21,Amor A Primera Vista,Los Ángeles Azules,1644053,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019,8,5Myb8S90Wg0yLec5kmrIGJ,0.678,0.821,0.96
22,La Boca - Remix,Mau y Ricky,1595296,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019,8,2EEmzqzM70CybVspgM7YRT,0.691,0.773,0.85
23,Fuentes de Ortiz,Ed Maverick,1531784,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019,8,0akyEssGRVHstqCSWXusJL,0.83,0.159,0.189
24,Runaway,Sebastian Yatra,1466092,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019,8,0TCmhnbMpw5zwPsTvlXTJi,0.421,0.277,0.13
25,Si Supieras,Daddy Yankee,1465555,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019,8,3GnzoWqvd6XvSRjli1uCUC,0.691,0.894,0.623
26,Desconocidos,Mau y Ricky,1448570,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019,8,56f5qnyAlZdlz8wrUDA50h,0.719,0.753,0.675
27,Te Vi,Piso 21,1436766,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,8,059bcIhyc2SBwm6sw2AZzd,0.877,0.777,0.706
28,Verte Ir,DJ Luian,1436548,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,8,4lzxJ4jCuFDXXGkE1LmpKR,0.857,0.647,0.553
29,Aleluya,Reik,1400121,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019,8,23CsjGOYDQiJpX44BSn9TM,0.81,0.716,0.689
30,Con Calma,Daddy Yankee,1353003,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,8,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,0.656
31,Adicto (with Anuel AA & Ozuna),Tainy,1334110,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019,8,3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,0.623
32,Contando Lunares (feat. Cruz Cafuné),Don Patricio,1311704,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019,8,6uW0PIRcyZLvkoonm763xD,0.856,0.523,0.709
33,Old Town Road - Remix,Lil Nas X,1311447,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019,8,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
34,La Boca,Mau y Ricky,1268605,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019,8,0UQwlF2pRkr1lMN6kNNUj3,0.618,0.795,0.76
35,How Do You Sleep?,Sam Smith,1254974,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019,8,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,0.345
36,Lost on You,LP,1248105,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019,8,2LIh4uzqq9cXMPzzmcToHl,0.433,0.724,0.689
37,Pa Mí - Remix,Dalex,1235237,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019,8,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,0.727
38,Calma - Remix,Pedro Capó,1235170,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,8,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761
39,bad guy,Billie Eilish,1233850,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,8,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
40,Rebota - Remix,Guaynaa,1207376,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019,8,3dWpRjCmaHbroNahuSeX11,0.885,0.857,0.818
41,Te Robaré,Nicky Jam,1135273,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,8,4PJ3umtW1aWdfh5EITHc6T,0.673,0.752,0.797
42,Atrévete,Nicky Jam,1134685,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019,8,1q8NdCAQ9QUjpYiqzdd3mv,0.829,0.878,0.883
43,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,1132649,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S,2019,8,2S93hylQBYLndMnaJuso8S,0.81,0.471,0.391
44,No Lo Trates,Pitbull,1124236,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019,8,4gqMVEJSaL5nNeKj5WmVoT,0.834,0.808,0.829
45,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,1091157,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019,8,6WkJ2OK163XXS2oARUC9JM,0.72,0.741,0.357
46,Adan y Eva,Paulo Londra,1086863,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019,8,6FyRXC8tJUh863JCkyWqtk,0.767,0.709,0.72
47,Lover,Taylor Swift,1085469,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019,8,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,0.453
48,Secreto,Anuel AA,1054358,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,8,5W83ErFkO3aKAIS1WMi6u0,0.807,0.803,0.706
49,Me La Avente,Carin Leon,1050938,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2019,8,2QwMXe5zbqymDZGYsMDVqZ,0.723,0.48,0.909
50,Si Se Da - Remix,Myke Towers,1046584,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019,8,6K5BsR04ijf3FHNzjbaagD,0.817,0.672,0.774
51,Simplemente Gracias,Calibre 50,998525,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,2019,8,3K6noLeoPTQJ5jUErC8jT5,0.755,0.557,0.743
52,Latina (feat. Maluma),Reykon,994381,https://open.spotify.com/track/00Ia46AgCNfnXjzgH8PIKH,2019,8,00Ia46AgCNfnXjzgH8PIKH,0.826,0.713,0.75
53,I Don't Care (with Justin Bieber),Ed Sheeran,987498,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,8,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,0.842
54,No Te Contaron Mal,Christian Nodal,920594,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019,8,7hbk4BaF66O09R1gq0bKwj,0.644,0.568,0.654
55,Cuaderno,Dalex,917727,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019,8,7anSoGdgtmJTAPZBzcPhO6,0.681,0.648,0.688
56,Ella Quiere Beber - Remix,Anuel AA,896409,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,8,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,0.697
57,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,883756,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,8,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
58,Aullando,Wisin & Yandel,862489,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019,8,7BuHdm4lQqcyG3qTwdkxus,0.8,0.74,0.775
59,Ahora Te Puedes Marchar,Luis Miguel,859953,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,2019,8,1uKjQoh8JZj9ryuYRhpd7E,0.78,0.877,0.909
60,MIA (feat. Drake),Bad Bunny,855860,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,8,116H0KvKr2Zl4RPuVBruDO,0.817,0.539,0.158
61,Mala Fama,Danna Paola,841546,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih,2019,8,4lInievSymqKTddxwtXYfl,0.763,0.578,0.818
62,La Mujer Perfecta,KURT,839400,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4,2019,8,5XR1WyZ0uOSHRNhP85QxT4,0.824,0.496,0.894
63,Ocean,KAROL G,834669,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,2019,8,6NicJHPX0N3mPRjmDYs1TT,0.727,0.482,0.487
64,Por Eso Vine,Paulo Londra,832556,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,2019,8,5qN1G8fSHq4Sv5FRoOkNGu,0.76,0.646,0.625
65,Un Año,Sebastian Yatra,826634,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019,8,7onmX3EZ9Vq7v68aObV2sa,0.771,0.381,0.534
66,Que Mas Pues - Remix,Sech,820119,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019,8,7fODjB7BrQTGqh0hogW6XD,0.647,0.661,0.811
67,Rebota,Guaynaa,811487,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019,8,2YRvdf9cdS88y1wB1WhKoE,0.796,0.911,0.918
68,Me Rehúso,Danny Ocean,809139,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,2019,8,6De0lHrwBfPfrhorm9q1Xl,0.744,0.804,0.426
69,CANGURO,WOS,803082,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX,2019,8,1mZOsAoN17Zn3MdeWjuaKb,0.813,0.885,0.952
70,Nunca Es Suficiente,Los Ángeles Azules,802870,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019,8,63USmok1OioBzKuWGW9wAg,0.789,0.518,0.78
71,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,785683,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY,2019,8,45sVRPegWSGpIcsrDoaaCY,0.709,0.483,0.834
72,Goodbyes (Feat. Young Thug),Post Malone,777618,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,8,0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,0.163
73,Eres Tú,Matisse,768853,https://open.spotify.com/track/4tRFdhdqMUkGfnAkis3lNv,2019,8,2dEVAvwPAJrWFErXxREGVX,0.618,0.307,0.458
74,In My Mind,Dynoro,764472,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,8,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163
75,Indeciso,Reik,761503,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2019,8,59s0s39NFWScuHDbHytI14,0.738,0.748,0.896
76,bad guy (with Justin Bieber),Billie Eilish,754107,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019,8,3yNZ5r3LKfdmjoS3gkhUCT,0.67,0.453,0.68
77,7 rings,Ariana Grande,751333,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,8,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327
78,Baby Girl (feat. Lalo Ebratt),Mario Bautista,742308,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019,8,6o8ogTrSX8H0F66Pdz3Tsc,0.804,0.705,0.45
79,Amigos Con Derechos,Reik,740970,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524,2019,8,4yVO0wOhXsZC1RuPgHP524,0.678,0.806,0.614
80,De Los Besos Que Te Di,Christian Nodal,739668,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,2019,8,1qfoq1qvZT7VwDVeekCJ97,0.504,0.503,0.709
81,Prometiste,Pepe Aguilar,738899,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj,2019,8,2UypFzxfaYgMUnQX2k4qtj,0.602,0.398,0.603
82,La Escuela No Me Gustó,Adriel Favela,738023,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94,2019,8,4qArKIA7dnmdushoBlkV94,0.836,0.766,0.844
83,boyfriend (with Social House),Ariana Grande,728788,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019,8,0Ryd8975WihbObpp5cPW1t,0.4,0.795,0.702
84,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,Los Auténticos Decadentes,722936,https://open.spotify.com/track/0639sfoRA7sW4fGS1EzcQu,2019,8,0639sfoRA7sW4fGS1EzcQu,0.587,0.639,0.789
85,Brillas,León Larregui,706521,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,2019,8,6VuUMo1TusnqBxLTnr3hOI,0.625,0.433,0.274
86,Swing,Danny Ocean,702504,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019,8,6hIOunhsLUT66KQgZV5dMD,0.462,0.945,0.471
87,Cúrame (feat. Manuel Turizo),Prince Royce,698800,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,2019,8,6rXxAohZzTDsP5KT3IDFIU,0.758,0.629,0.575
88,No Te Vayas,Camilo,696906,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB,2019,8,4k9byIhs9ppbYWE22waJMB,0.766,0.721,0.81
89,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,683279,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2019,8,1l77YWrGUp3qX3NS1rz7lq,0.765,0.339,0.864
90,Amanece,Anuel AA,676174,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,8,1LiN0Z98FkR1t0m8KmLcAH,0.79,0.631,0.889
91,Ni Gucci Ni Prada,Kenny Man,674777,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019,8,32lexhcz93AinKK0qLTZaZ,0.799,0.676,0.91
92,Believer,Imagine Dragons,672041,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,8,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
93,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,669101,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,2019,8,1j6xOGusnyXq3l6IryKF3G,0.681,0.788,0.839
94,Me Dediqué a Perderte,Alejandro Fernández,661110,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,2019,8,4NUt1fcnO9aQAELBgXq3Kr,0.642,0.442,0.465
95,La Incondicional,Luis Miguel,657374,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,2019,8,6F9yAYUaNbUhdlQyt5uZ3b,0.374,0.727,0.283
96,Contra La Pared,Sean Paul,657122,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019,8,37eGbhE1xVFSvcKkqGb6i1,0.828,0.588,0.598
97,Si Se Da,Myke Towers,657106,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,8,6K5BsR04ijf3FHNzjbaagD,0.817,0.672,0.774
98,Miami Vibe,Adriel Favela,649899,https://open.spotify.com/track/6ZUBqOrjrdmkP4eLQLBeaq,2019,8,6ZUBqOrjrdmkP4eLQLBeaq,0.795,0.731,0.88
99,Sola,Manuel Turizo,646455,https://open.spotify.com/track/0KHhNlHN5lWn7q332PiPys,2019,8,0Jr4zQh5i3vrKFEcXrhhxl,0.671,0.775,0.331
100,Cuando Te Besé,Becky G,646199,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019,8,2XXMDz7SPZ4mSFN1PXfHUy,0.772,0.732,0.295
101,Bohemian Rhapsody - Remastered 2011,Queen,641842,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,8,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
102,Dancing With A Stranger (with Normani),Sam Smith,641688,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,8,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,0.347
103,Baila Baila Baila - Remix,Ozuna,636806,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019,8,7mWFF4gPADjTQjC97CgFVt,0.785,0.572,0.49
104,Créeme,KAROL G,624859,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019,8,0mqayP1Moez8gMZ06oq7rD,0.714,0.874,0.648
105,El Amor de Mi Vida,La Adictiva Banda San José de Mesillas,624263,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu,2019,8,2xxq5LXFBFyawPChsOOWVu,0.692,0.503,0.786
106,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,620530,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,2019,8,0KoiMHhqKLoL4xM54rcWYY,0.842,0.801,0.617
